Date,Team1,Team2,Score1,Score2,ET,PSO,Location,HomeTeam,Type,Info
18/11/2009,Uruguay,CostaRica,1,1,0,0,Montevideo,1,FIFAWorldCup™Qualifier,0
18/11/2009,France,RepublicofIreland,1,1,1,0,Saint-Denis,1,FIFAWorldCup™Qualifier,0
21/11/2009,Zambia,KoreaDPR,4,1,0,0,Lusaka,1,Friendly,0
22/11/2009,Jordan,Iran,1,0,0,0,Amman,1,ContinentalQualifier,0
22/11/2009,ChinaPR,Lebanon,1,0,0,0,Zheijang,1,ContinentalQualifier,0
28/11/2009,Kenya,Zambia,0,2,0,0,Nairobi,1,Friendly,0
29/11/2009,Rwanda,Somalia,1,0,0,0,Nairobi,0,Friendly,0
29/11/2009,Uganda,Tanzania,2,0,0,0,Mumias,0,Friendly,0
29/11/2009,Nepal,Bhutan,2,1,0,0,Calcutta,0,Friendly,0
30/11/2009,Ethiopia,Djibouti,5,0,0,0,Nairobi,0,Friendly,0
02/12/2009,Kenya,Djibouti,2,0,0,0,Nairobi,1,Friendly,0
02/12/2009,Ethiopia,Zambia,0,1,0,0,Nairobi,0,Friendly,0
02/12/2009,Burundi,Uganda,0,2,0,0,Mumias,0,Friendly,0
03/12/2009,Rwanda,Eritrea,2,1,0,0,Nairobi,0,Friendly,0
04/12/2009,Bangladesh,Bhutan,4,1,0,0,Dhaka,1,Friendly,0
04/12/2009,SriLanka,Pakistan,1,0,0,0,Dhaka,0,Friendly,0
04/12/2009,Djibouti,Zambia,0,6,0,0,Nairobi,0,Friendly,0
04/12/2009,Tanzania,Burundi,1,0,0,0,Mumias,0,Friendly,0
05/12/2009,Maldives,Nepal,1,1,0,0,Dhaka,0,Friendly,0
05/12/2009,Kenya,Ethiopia,2,0,0,0,Nairobi,1,Friendly,0
05/12/2009,Somalia,Eritrea,1,3,0,0,Nairobi,0,Friendly,0
05/12/2009,Dominica,BritishVirginIslands,4,0,0,0,Roseau,1,Friendly,0
06/12/2009,Bangladesh,Pakistan,0,0,0,0,Dhaka,1,Friendly,0
06/12/2009,SriLanka,Bhutan,6,0,0,0,Dhaka,0,Friendly,0
07/12/2009,Maldives,Afghanistan,3,1,0,0,Dhaka,0,Friendly,0
07/12/2009,Kenya,Uganda,0,1,0,0,Nairobi,1,Friendly,0
08/12/2009,Bangladesh,SriLanka,2,1,0,0,Dhaka,1,Friendly,0
08/12/2009,Pakistan,Bhutan,7,0,0,0,Dhaka,0,Friendly,0
08/12/2009,Tanzania,Eritrea,4,0,0,0,Nairobi,0,Friendly,0
09/12/2009,Afghanistan,Nepal,0,3,0,0,Dhaka,0,Friendly,0
10/12/2009,Rwanda,Tanzania,2,1,0,0,Nairobi,0,Friendly,0
11/12/2009,Maldives,SriLanka,5,1,0,0,Dhaka,0,Friendly,0
13/12/2009,Uganda,Rwanda,2,0,0,0,Nairobi,0,Friendly,0
16/12/2009,Kuwait,UnitedArabEmirates,0,0,0,0,KuwaitCity,1,Friendly,0
19/12/2009,Mozambique,Malawi,0,1,0,0,Tete,0,Friendly,0
27/12/2009,KoreaDPR,Mali,1,0,0,0,Doha,0,Friendly,0
28/12/2009,Zambia,Mozambique,1,0,0,0,Johannesburg,0,Friendly,0
28/12/2009,Qatar,Iran,3,2,0,0,Doha,1,Friendly,0
29/12/2009,Egypt,Malawi,1,1,0,0,Cairo,1,Friendly,0
30/12/2009,Yemen,Tajikistan,2,1,0,0,Sana'A,1,Friendly,0
30/12/2009,ChinaPR,Jordan,2,2,0,0,Jinan,1,Friendly,0
30/12/2009,Angola,Estonia,0,1,0,0,VilaRealSt.Antonio,0,Friendly,0
30/12/2009,Mali,Iran,2,1,0,0,Doha,0,Friendly,0
30/12/2009,Qatar,KoreaDPR,0,1,0,0,Doha,1,Friendly,0
31/12/2009,Singapore,Oman,1,4,0,0,Singapore,1,Friendly,0
02/01/2010,Yemen,Tajikistan,0,1,0,0,Sana'A,1,Friendly,0
02/01/2010,Qatar,Mali,0,0,0,0,Doha,1,Friendly,0
02/01/2010,Iran,KoreaDPR,1,0,0,0,Doha,0,Friendly,0
03/01/2010,Angola,Gambia,1,1,0,0,VilaRealSt.Antonio,0,Friendly,0
04/01/2010,Tanzania,Côted'Ivoire,0,1,0,0,DarEsSalaam,1,Friendly,0
04/01/2010,Egypt,Mali,1,0,0,0,Dubai,0,Friendly,0
05/01/2010,Ghana,Malawi,0,0,0,0,Manzini,0,Friendly,0
06/01/2010,Benin,Libya,1,0,0,0,Cotonou,1,Friendly,0
06/01/2010,Gabon,Mozambique,2,0,0,0,Mangaung/Bloemfontein,0,Friendly,0
06/01/2010,Lebanon,Vietnam,1,1,0,0,Saida,1,ContinentalQualifier,0
06/01/2010,Yemen,Japan,2,3,0,0,Sana'A,1,ContinentalQualifier,0
06/01/2010,Kuwait,Australia,2,2,0,0,KuwaitCity,1,ContinentalQualifier,0
06/01/2010,Bahrain,HongKong,4,0,0,0,Manama,1,ContinentalQualifier,0
06/01/2010,Indonesia,Oman,1,2,0,0,Jakarta,1,ContinentalQualifier,0
06/01/2010,UnitedArabEmirates,Malaysia,1,0,0,0,Dubai,1,ContinentalQualifier,0
06/01/2010,Thailand,Jordan,0,0,0,0,Bangkok,1,ContinentalQualifier,0
06/01/2010,ChinaPR,Syria,0,0,0,0,Zheijang,1,ContinentalQualifier,0
06/01/2010,Singapore,Iran,1,3,0,0,Singapore,1,ContinentalQualifier,0
07/01/2010,Rwanda,Côted'Ivoire,0,2,0,0,DarEsSalaam,0,Friendly,0
09/01/2010,Zambia,KoreaRepublic,4,2,0,0,Johannesburg,0,Friendly,0
09/01/2010,Kenya,Cameroon,1,3,0,0,Nairobi,1,Friendly,0
09/01/2010,Tunisia,Gambia,1,2,0,0,Rades,1,Friendly,0
10/01/2010,Angola,Mali,4,4,0,0,Luanda,1,ContinentalFinal,0
11/01/2010,Malawi,Algeria,3,0,0,0,Luanda,0,ContinentalFinal,0
11/01/2010,Côted'Ivoire,BurkinaFaso,0,0,0,0,Cabinda,0,ContinentalFinal,0
12/01/2010,Egypt,Nigeria,3,1,0,0,Benguela,0,ContinentalFinal,0
12/01/2010,Mozambique,Benin,2,2,0,0,Benguela,0,ContinentalFinal,0
13/01/2010,Cameroon,Gabon,0,1,0,0,Lubango,0,ContinentalFinal,0
13/01/2010,Zambia,Tunisia,1,1,0,0,Lubango,0,ContinentalFinal,0
14/01/2010,Mali,Algeria,0,1,0,0,Luanda,0,ContinentalFinal,0
14/01/2010,Angola,Malawi,2,0,0,0,Luanda,1,ContinentalFinal,0
15/01/2010,Yemen,Kenya,3,1,0,0,Sana'A,1,Friendly,0
15/01/2010,Côted'Ivoire,Ghana,3,1,0,0,Cabinda,0,ContinentalFinal,0
16/01/2010,ChineseTaipei,Philippines,0,0,0,0,Kaohsiung,1,Friendly,0
16/01/2010,Nigeria,Benin,1,0,0,0,Benguela,0,ContinentalFinal,0
16/01/2010,Egypt,Mozambique,2,0,0,0,Benguela,0,ContinentalFinal,0
17/01/2010,Thailand,Singapore,1,0,0,0,NakhonRatchasima,1,Friendly,0
17/01/2010,Poland,Denmark,1,3,0,0,NakhonRatchasima,0,Friendly,0
17/01/2010,Gabon,Tunisia,0,0,0,0,Lubango,0,ContinentalFinal,0
17/01/2010,Vietnam,ChinaPR,1,2,0,0,Hanoi,1,ContinentalQualifier,0
17/01/2010,Cameroon,Zambia,3,2,0,0,Lubango,0,ContinentalFinal,0
18/01/2010,Finland,KoreaRepublic,0,2,0,0,Malaga,0,Friendly,0
18/01/2010,Mali,Malawi,3,1,0,0,Cabinda,0,ContinentalFinal,0
18/01/2010,Angola,Algeria,0,0,0,0,Luanda,1,ContinentalFinal,0
19/01/2010,BurkinaFaso,Ghana,0,1,0,0,Luanda,0,ContinentalFinal,0
20/01/2010,Oman,Sweden,0,1,0,0,Seeb,1,Friendly,0
20/01/2010,Thailand,Poland,1,3,0,0,NakhonRatchasima,1,Friendly,0
20/01/2010,Chile,Panama,2,1,0,0,Coquimbo,1,Friendly,0
20/01/2010,Denmark,Singapore,5,1,0,0,NakhonRatchasima,0,Friendly,0
20/01/2010,Yemen,Bahrain,3,0,0,0,Sana'A,1,ContinentalQualifier,0
20/01/2010,Nigeria,Mozambique,3,0,0,0,Lubango,0,ContinentalFinal,0
20/01/2010,Egypt,Benin,2,0,0,0,Benguela,0,ContinentalFinal,0
21/01/2010,Cameroon,Tunisia,2,2,0,0,Lubango,0,ContinentalFinal,0
21/01/2010,Gabon,Zambia,1,2,0,0,Benguela,0,ContinentalFinal,0
22/01/2010,Latvia,KoreaRepublic,0,1,0,0,Malaga,0,Friendly,0
23/01/2010,USA,Honduras,1,3,0,0,Carson/LosAngeles,1,Friendly,0
23/01/2010,Poland,Singapore,6,1,0,0,NakhonRatchasima,0,Friendly,0
23/01/2010,Syria,Sweden,1,1,0,0,Damascus,1,Friendly,0
23/01/2010,Thailand,Denmark,0,3,0,0,NakhonRatchasima,1,Friendly,0
24/01/2010,Angola,Ghana,0,1,0,0,Luanda,1,ContinentalFinal,0
24/01/2010,Côted'Ivoire,Algeria,2,3,1,0,Cabinda,0,ContinentalFinal,0
25/01/2010,Egypt,Cameroon,3,1,1,0,Benguela,0,ContinentalFinal,0
25/01/2010,Zambia,Nigeria,0,0,1,2,Lubango,0,ContinentalFinal,0
26/01/2010,Argentina,CostaRica,3,2,0,0,SanJuan,1,Friendly,0
27/01/2010,SouthAfrica,Zimbabwe,3,0,0,0,Durban,1,Friendly,0
28/01/2010,Ghana,Nigeria,1,0,0,0,Luanda,0,ContinentalFinal,0
28/01/2010,Algeria,Egypt,0,4,0,0,Benguela,0,ContinentalFinal,0
30/01/2010,Nigeria,Algeria,1,0,0,0,Benguela,0,ContinentalFinal,0
31/01/2010,Jamaica,Canada,1,0,0,0,Kingston,1,Friendly,0
31/01/2010,Ghana,Egypt,0,1,0,0,Luanda,0,ContinentalFinal,0
02/02/2010,Japan,Venezuela,0,0,0,0,Oita,1,Friendly,0
06/02/2010,Japan,ChinaPR,0,0,0,0,Tokyo,1,Friendly,0
07/02/2010,KoreaRepublic,HongKong,5,0,0,0,Tokyo,0,Friendly,0
10/02/2010,Argentina,Jamaica,2,1,0,0,MarDelPlata,1,Friendly,0
10/02/2010,KoreaRepublic,ChinaPR,0,3,0,0,Tokyo,0,Friendly,0
11/02/2010,Japan,HongKong,3,0,0,0,Tokyo,1,Friendly,0
14/02/2010,ChinaPR,HongKong,2,0,0,0,Tokyo,0,Friendly,0
14/02/2010,Japan,KoreaRepublic,1,3,0,0,Tokyo,1,Friendly,0
16/02/2010,Tajikistan,Bangladesh,1,2,0,0,Colombo,0,Friendly,0
16/02/2010,SriLanka,Myanmar,0,4,0,0,Colombo,1,Friendly,0
17/02/2010,KoreaDPR,Turkmenistan,1,1,0,0,Colombo,0,Friendly,0
18/02/2010,SriLanka,Tajikistan,1,3,0,0,Colombo,1,Friendly,0
18/02/2010,Bangladesh,Myanmar,1,2,0,0,Colombo,0,Friendly,0
19/02/2010,Kuwait,Syria,1,1,0,0,AlAinCity,0,Friendly,0
19/02/2010,Kyrgyzstan,KoreaDPR,0,4,0,0,Colombo,0,Friendly,0
20/02/2010,SriLanka,Bangladesh,3,0,0,0,Colombo,1,Friendly,0
20/02/2010,Tajikistan,Myanmar,3,0,0,0,Colombo,0,Friendly,0
21/02/2010,Turkmenistan,Kyrgyzstan,1,0,0,0,Colombo,0,Friendly,0
24/02/2010,USA,ElSalvador,2,1,0,0,Tampa,1,Friendly,0
24/02/2010,Mexico,Bolivia,5,0,0,0,SanFrancisco,0,Friendly,0
24/02/2010,Tajikistan,Turkmenistan,0,2,0,0,Colombo,0,Friendly,0
24/02/2010,KoreaDPR,Myanmar,5,0,0,0,Colombo,0,Friendly,0
25/02/2010,Kuwait,Bahrain,4,1,0,0,AlAinCity,0,Friendly,0
25/02/2010,Jordan,Azerbaijan,0,2,0,0,Amman,1,Friendly,0
27/02/2010,Malaysia,Yemen,1,0,0,0,KualaLumpur,1,Friendly,0
27/02/2010,Tajikistan,Myanmar,1,0,0,0,Colombo,0,Friendly,0
27/02/2010,Turkmenistan,KoreaDPR,1,1,1,2,Colombo,0,Friendly,0
02/03/2010,RepublicofIreland,Brazil,0,2,0,0,London,0,Friendly,0
03/03/2010,Japan,Bahrain,2,0,0,0,Toyota,1,ContinentalQualifier,0
03/03/2010,Australia,Indonesia,1,0,0,0,Brisbane,1,ContinentalQualifier,0
03/03/2010,France,Spain,0,2,0,0,Paris/Saint-Denis,1,Friendly,0
03/03/2010,Netherlands,USA,2,1,0,0,Amsterdam,1,Friendly,0
03/03/2010,Scotland,CzechRepublic,1,0,0,0,Glasgow,1,Friendly,0
03/03/2010,Germany,Argentina,0,1,0,0,Munich,1,Friendly,0
03/03/2010,NewZealand,Mexico,0,2,0,0,Pasadena,0,Friendly,0
03/03/2010,Slovakia,Norway,0,1,0,0,Zilina,1,Friendly,0
03/03/2010,Georgia,Estonia,2,1,0,0,Tbilisi,1,Friendly,0
03/03/2010,Côted'Ivoire,KoreaRepublic,0,2,0,0,London,0,Friendly,0
03/03/2010,Albania,NorthernIreland,1,0,0,0,Tirana,1,Friendly,0
03/03/2010,Austria,Denmark,2,1,0,0,Vienna,1,Friendly,0
03/03/2010,Italy,Cameroon,0,0,0,0,MonteCarlo,0,Friendly,0
03/03/2010,SouthAfrica,Namibia,1,1,0,0,Durban,1,Friendly,0
03/03/2010,Hungary,Russia,1,1,0,0,GyöR,1,Friendly,0
03/03/2010,Malta,Finland,1,2,0,0,Ta'Qali,1,Friendly,0
03/03/2010,Turkey,Honduras,2,0,0,0,Istanbul,1,Friendly,0
03/03/2010,ElSalvador,Guatemala,1,2,0,0,LosAngeles,0,Friendly,0
03/03/2010,Armenia,Belarus,1,3,0,0,Antalya,0,Friendly,0
03/03/2010,Zimbabwe,Malawi,2,1,0,0,Harare,1,Friendly,0
03/03/2010,Tanzania,Uganda,2,3,0,0,Mwanza,1,Friendly,0
03/03/2010,Nigeria,CongoDR,5,2,0,0,Abuja,1,Friendly,0
03/03/2010,Libya,Mali,2,1,0,0,Tripoli,1,Friendly,0
03/03/2010,Syria,Lebanon,4,0,0,0,Damascus,1,ContinentalQualifier,0
03/03/2010,Iran,Thailand,1,0,0,0,Tehran,1,ContinentalQualifier,0
03/03/2010,Mozambique,Botswana,0,1,0,0,Maputo,1,Friendly,0
03/03/2010,Jordan,Singapore,2,1,0,0,Amman,1,ContinentalQualifier,0
03/03/2010,Greece,Senegal,0,2,0,0,Volos,1,Friendly,0
03/03/2010,Bosnia-Herzegovina,Ghana,2,1,0,0,Sarajevo,1,Friendly,0
03/03/2010,Uzbekistan,UnitedArabEmirates,0,1,0,0,Tashkent,1,ContinentalQualifier,0
03/03/2010,Cyprus,Iceland,0,0,0,0,Larnaca,1,Friendly,0
03/03/2010,Kazakhstan,Moldova,0,1,0,0,Antalya,0,Friendly,0
03/03/2010,HongKong,Yemen,0,0,0,0,HongKong,1,ContinentalQualifier,0
03/03/2010,Oman,Kuwait,0,0,0,0,Muscat,1,ContinentalQualifier,0
03/03/2010,Venezuela,Panama,1,2,0,0,Barquisimeto,1,Friendly,0
03/03/2010,Wales,Sweden,0,1,0,0,Swansea,1,Friendly,0
03/03/2010,Luxembourg,Azerbaijan,1,2,0,0,Luxembourg,1,Friendly,0
03/03/2010,England,Egypt,3,1,0,0,London,1,Friendly,0
03/03/2010,Switzerland,Uruguay,1,3,0,0,St.Gall,1,Friendly,0
03/03/2010,Poland,Bulgaria,2,0,0,0,Warsaw,1,Friendly,0
03/03/2010,Slovenia,Qatar,4,1,0,0,Maribor,1,Friendly,0
06/03/2010,Venezuela,KoreaDPR,2,1,0,0,PuertoLaCruz,1,Friendly,0
17/03/2010,Mexico,KoreaDPR,2,1,0,0,Torreon,1,Friendly,0
21/03/2010,Iceland,FaroeIslands,2,0,0,0,Kopavogur,1,Friendly,0
21/03/2010,Namibia,Botswana,0,0,0,0,Windhoek,1,Friendly,0
24/03/2010,Mexico,Iceland,0,0,0,0,Charlotte,0,Friendly,0
31/03/2010,Chile,Venezuela,0,0,0,0,Temuco,1,Friendly,0
31/03/2010,Paraguay,SouthAfrica,1,1,0,0,Asuncion,1,Friendly,0
07/04/2010,Japan,Serbia,0,3,0,0,Osaka,1,Friendly,0
21/04/2010,Honduras,Venezuela,0,1,0,0,SanPedroSula,1,Friendly,0
22/04/2010,SouthAfrica,KoreaDPR,0,0,0,0,Taunusstein-Wehen,0,Friendly,0
28/04/2010,SouthAfrica,Jamaica,2,0,0,0,Offenbach/Main,0,Friendly,0
05/05/2010,Argentina,Haiti,4,0,0,0,CutralCo,1,Friendly,0
05/05/2010,Chile,TrinidadandTobago,2,0,0,0,Iquique,1,Friendly,0
07/05/2010,Mexico,Ecuador,0,0,0,0,NewYork/NewJersey,0,Friendly,0
10/05/2010,Mexico,Senegal,1,0,0,0,Chicago,0,Friendly,0
12/05/2010,Yemen,Malawi,1,0,0,0,Sana'A,1,Friendly,0
13/05/2010,Germany,Malta,3,0,0,0,Aachen,1,Friendly,0
13/05/2010,Mexico,Angola,1,0,0,0,Houston,0,Friendly,0
15/05/2010,Paraguay,KoreaDPR,1,0,0,0,Nyon,0,Friendly,0
16/05/2010,Mexico,Chile,1,0,0,0,MexicoCity,1,Friendly,0
16/05/2010,KoreaRepublic,Ecuador,2,0,0,0,Seoul,1,Friendly,0
16/05/2010,SouthAfrica,Thailand,4,0,0,0,Nelspruit,1,Friendly,0
18/05/2010,Yemen,Oman,0,1,0,0,Sana'A,1,Friendly,0
19/05/2010,Belgium,Bulgaria,2,1,0,0,Brussels,1,Friendly,0
19/05/2010,Gabon,Togo,3,0,0,0,Ajaccio,0,Friendly,0
19/05/2010,Austria,Croatia,0,1,0,0,Klagenfurt,1,Friendly,0
20/05/2010,Aruba,Venezuela,0,3,0,0,Oranjestad,1,Friendly,0
21/05/2010,Estonia,Finland,2,0,0,0,Tallinn,1,Friendly,0
21/05/2010,CongoDR,SaudiArabia,0,2,0,0,Schwaz,0,Friendly,0
22/05/2010,Turkey,CzechRepublic,2,1,0,0,Harrison,0,Friendly,0
23/05/2010,Croatia,Wales,2,0,0,0,Osijek,1,Friendly,0
24/05/2010,Argentina,Canada,5,0,0,0,BuenosAires,1,Friendly,0
24/05/2010,Australia,NewZealand,2,1,0,0,Melbourne,1,Friendly,0
24/05/2010,Japan,KoreaRepublic,0,2,0,0,Saitama,1,Friendly,0
24/05/2010,Portugal,CapeVerdeIslands,0,0,0,0,Covilha,1,Friendly,0
24/05/2010,SouthAfrica,Bulgaria,1,1,0,0,Johannesburg,1,Friendly,0
24/05/2010,England,Mexico,3,1,0,0,London,1,Friendly,0
25/05/2010,Greece,KoreaDPR,2,2,0,0,Altach,0,Friendly,0
25/05/2010,RepublicofIreland,Paraguay,2,1,0,0,Dublin,1,Friendly,0
25/05/2010,USA,CzechRepublic,2,4,0,0,EastHartford,1,Friendly,0
25/05/2010,Montenegro,Albania,0,1,0,0,Podgorica,1,Friendly,0
25/05/2010,Georgia,Cameroon,0,0,0,0,Linz,0,Friendly,0
25/05/2010,Nigeria,SaudiArabia,0,0,0,0,Wattens,0,Friendly,0
25/05/2010,Ukraine,Lithuania,4,0,0,0,Kharkov,1,Friendly,0
25/05/2010,Armenia,Uzbekistan,3,1,0,0,Yerevan,1,Friendly,0
26/05/2010,Netherlands,Mexico,2,1,0,0,Freiburg,0,Friendly,0
26/05/2010,Uruguay,Israel,4,1,0,0,Montevideo,1,Friendly,0
26/05/2010,Estonia,Croatia,0,0,0,0,Tallinn,1,Friendly,0
26/05/2010,NorthernIreland,Turkey,0,2,0,0,NewBritain,0,Friendly,0
26/05/2010,Chile,Zambia,3,0,0,0,Calama,1,Friendly,0
26/05/2010,Moldova,Azerbaijan,1,1,0,0,Seekirchen,0,Friendly,0
26/05/2010,France,CostaRica,2,1,0,0,Lens,1,Friendly,0
27/05/2010,Denmark,Senegal,2,0,0,0,Aalborg,1,Friendly,0
27/05/2010,SouthAfrica,Colombia,2,1,0,0,Johannesburg,1,Friendly,0
27/05/2010,Belarus,Honduras,2,2,0,0,Villach,0,Friendly,0
28/05/2010,RepublicofIreland,Algeria,3,0,0,0,Dublin,1,Friendly,0
29/05/2010,Hungary,Germany,0,3,0,0,Budapest,1,Friendly,0
29/05/2010,NewZealand,Serbia,1,0,0,0,Klagenfurt,0,Friendly,0
29/05/2010,Poland,Finland,0,0,0,0,Kielce,1,Friendly,0
29/05/2010,USA,Turkey,2,1,0,0,Philadelphia,1,Friendly,0
29/05/2010,Norway,Montenegro,2,1,0,0,Oslo,1,Friendly,0
29/05/2010,Slovakia,Cameroon,1,1,0,0,Klagenfurt,0,Friendly,0
29/05/2010,Sweden,Bosnia-Herzegovina,4,2,0,0,Solna,1,Friendly,0
29/05/2010,Ukraine,Romania,3,2,0,0,Lviv,1,Friendly,0
29/05/2010,Venezuela,Canada,1,1,0,0,Merida,1,Friendly,0
29/05/2010,Iceland,Andorra,4,0,0,0,Reykjavik,1,Friendly,0
29/05/2010,Spain,SaudiArabia,3,2,0,0,Innsbruck,0,Friendly,0
29/05/2010,UnitedArabEmirates,Moldova,3,2,0,0,Anif,0,Friendly,0
29/05/2010,Azerbaijan,FYRMacedonia,1,3,0,0,Villach,0,Friendly,0
30/05/2010,Tunisia,France,1,1,0,0,Rades,1,Friendly,0
30/05/2010,Paraguay,Côted'Ivoire,2,2,0,0,Thonon-Les-Bains,0,Friendly,0
30/05/2010,Chile,NorthernIreland,1,0,0,0,Chillan,1,Friendly,0
30/05/2010,Nigeria,Colombia,1,1,0,0,MiltonKeynes,0,Friendly,0
30/05/2010,Chile,Israel,3,0,0,0,Concepcion,1,Friendly,0
30/05/2010,Belarus,KoreaRepublic,1,0,0,0,Kufstein,0,Friendly,0
30/05/2010,Japan,England,1,2,0,0,Graz,0,Friendly,0
30/05/2010,Mexico,Gambia,5,1,0,0,Bayreuth,0,Friendly,0
31/05/2010,SouthAfrica,Guatemala,5,0,0,0,Polokwane,1,Friendly,0
01/06/2010,Netherlands,Ghana,4,1,0,0,Rotterdam,1,Friendly,0
01/06/2010,Portugal,Cameroon,3,1,0,0,Covilha,1,Friendly,0
01/06/2010,Australia,Denmark,1,0,0,0,Roodepoort,0,Friendly,0
01/06/2010,Switzerland,CostaRica,0,1,0,0,Sion,1,Friendly,0
02/06/2010,Norway,Ukraine,0,1,0,0,Oslo,1,Friendly,0
02/06/2010,Greece,Paraguay,0,2,0,0,Winterthur,0,Friendly,0
02/06/2010,Serbia,Poland,0,0,0,0,Kufstein,0,Friendly,0
02/06/2010,Belarus,Sweden,0,1,0,0,Minsk,1,Friendly,0
02/06/2010,Azerbaijan,Honduras,0,0,0,0,ZellAmSee,0,Friendly,0
02/06/2010,Albania,Andorra,1,0,0,0,Tirana,1,Friendly,0
02/06/2010,Zimbabwe,Brazil,0,3,0,0,Harare,1,Friendly,0
02/06/2010,Romania,FYRMacedonia,0,1,0,0,Bischofshofen,0,Friendly,0
03/06/2010,Germany,Bosnia-Herzegovina,3,1,0,0,Frankfurt/Main,1,Friendly,0
03/06/2010,Spain,KoreaRepublic,1,0,0,0,Innsbruck,0,Friendly,0
03/06/2010,Italy,Mexico,1,2,0,0,Brussels,0,Friendly,0
04/06/2010,France,ChinaPR,0,1,0,0,Saint-Pierre,1,Friendly,0
04/06/2010,Slovenia,NewZealand,3,1,0,0,Maribor,1,Friendly,0
04/06/2010,Japan,Côted'Ivoire,0,2,0,0,Sion,0,Friendly,0
04/06/2010,Sudan,Palestine,1,1,0,0,Omdurman,1,Friendly,0
04/06/2010,Luxembourg,FaroeIslands,0,0,0,0,Hesperange,1,Friendly,0
05/06/2010,Netherlands,Hungary,6,1,0,0,Amsterdam,1,Friendly,0
05/06/2010,Slovakia,CostaRica,3,0,0,0,Bratislava,1,Friendly,0
05/06/2010,SouthAfrica,Denmark,1,0,0,0,Atteridgeville,1,Friendly,0
05/06/2010,Algeria,UnitedArabEmirates,1,0,0,0,Fuerth,0,Friendly,0
05/06/2010,Romania,Honduras,3,0,0,0,St.VeitAnDerGlan,0,Friendly,0
05/06/2010,USA,Australia,3,1,0,0,Roodepoort,0,Friendly,0
05/06/2010,Serbia,Cameroon,4,3,0,0,Belgrade,1,Friendly,0
05/06/2010,Ghana,Latvia,1,0,0,0,MiltonKeynes,0,Friendly,0
05/06/2010,Switzerland,Italy,1,1,0,0,Geneva,1,Friendly,0
06/06/2010,Nigeria,KoreaDPR,3,1,0,0,Johannesburg,0,Friendly,0
07/06/2010,Tanzania,Brazil,1,5,0,0,DarEsSalaam,1,Friendly,0
08/06/2010,Spain,Poland,6,0,0,0,Murcia,1,Friendly,0
08/06/2010,Portugal,Mozambique,3,0,0,0,Johannesburg,0,Friendly,0
11/06/2010,SouthAfrica,Mexico,1,1,0,0,Johannesburg,1,FIFAWorldCup™Final,0
11/06/2010,Uruguay,France,0,0,0,0,CapeTown,0,FIFAWorldCup™Final,0
12/06/2010,KoreaRepublic,Greece,2,0,0,0,NelsonMandelaBay/PortElizabeth,0,FIFAWorldCup™Final,0
12/06/2010,Argentina,Nigeria,1,0,0,0,Johannesburg,0,FIFAWorldCup™Final,0
12/06/2010,England,USA,1,1,0,0,Rustenburg,0,FIFAWorldCup™Final,0
13/06/2010,Algeria,Slovenia,0,1,0,0,Polokwane,0,FIFAWorldCup™Final,0
13/06/2010,Serbia,Ghana,0,1,0,0,Tshwane/Pretoria,0,FIFAWorldCup™Final,0
13/06/2010,Germany,Australia,4,0,0,0,Durban,0,FIFAWorldCup™Final,0
14/06/2010,Netherlands,Denmark,2,0,0,0,Johannesburg,0,FIFAWorldCup™Final,0
14/06/2010,Japan,Cameroon,1,0,0,0,Mangaung/Bloemfontein,0,FIFAWorldCup™Final,0
14/06/2010,Italy,Paraguay,1,1,0,0,CapeTown,0,FIFAWorldCup™Final,0
15/06/2010,NewZealand,Slovakia,1,1,0,0,Rustenburg,0,FIFAWorldCup™Final,0
15/06/2010,Côted'Ivoire,Portugal,0,0,0,0,NelsonMandelaBay/PortElizabeth,0,FIFAWorldCup™Final,0
15/06/2010,Brazil,KoreaDPR,2,1,0,0,Johannesburg,0,FIFAWorldCup™Final,0
16/06/2010,Honduras,Chile,0,1,0,0,Nelspruit,0,FIFAWorldCup™Final,0
16/06/2010,Spain,Switzerland,0,1,0,0,Durban,0,FIFAWorldCup™Final,0
16/06/2010,SouthAfrica,Uruguay,0,3,0,0,Tshwane/Pretoria,1,FIFAWorldCup™Final,0
17/06/2010,Argentina,KoreaRepublic,4,1,0,0,Johannesburg,0,FIFAWorldCup™Final,0
17/06/2010,Greece,Nigeria,2,1,0,0,Mangaung/Bloemfontein,0,FIFAWorldCup™Final,0
17/06/2010,France,Mexico,0,2,0,0,Polokwane,0,FIFAWorldCup™Final,0
18/06/2010,Lithuania,Latvia,0,0,0,0,Kaunas,1,Friendly,0
18/06/2010,Germany,Serbia,0,1,0,0,NelsonMandelaBay/PortElizabeth,0,FIFAWorldCup™Final,0
18/06/2010,Slovenia,USA,2,2,0,0,Johannesburg,0,FIFAWorldCup™Final,0
18/06/2010,England,Algeria,0,0,0,0,CapeTown,0,FIFAWorldCup™Final,0
19/06/2010,Estonia,Latvia,0,0,0,0,Kaunas,0,Friendly,0
19/06/2010,Niger,Chad,1,1,0,0,Niamey,1,Friendly,0
19/06/2010,Netherlands,Japan,1,0,0,0,Durban,0,FIFAWorldCup™Final,0
19/06/2010,Ghana,Australia,1,1,0,0,Rustenburg,0,FIFAWorldCup™Final,0
19/06/2010,Cameroon,Denmark,1,2,0,0,Tshwane/Pretoria,0,FIFAWorldCup™Final,0
20/06/2010,Lithuania,Estonia,2,0,0,0,Kaunas,1,Friendly,0
